#timestep time dt l2_scalar linf_scalar cons_scalar dsdu_ut 
0 0.0 1.0 5.353878318498867e-18 8.326672684688674e-17 0.0 -5.818694320088519e-17
10 0.11357322669607732 0.014234181856543753 0.019279903803408296 0.09281477382390513 3.3306690738754696e-16 -0.0044574386446690276
20 0.2821808577682553 0.01850680936177332 0.022196332652643452 0.08626051059400486 9.43689570931383e-16 -0.004665109618766735
30 0.4791218401933661 0.020505216228008757 0.02458539418011652 0.09911957976584362 1.4988010832439613e-15 -0.004482274381130015
40 0.6932624759213843 0.022150530689803098 0.028617349152768652 0.10926765807892247 1.7763568394002505e-15 -0.004119319080542047
50 0.9228786987147986 0.023645923668263628 0.03290883282695076 0.11788336867779958 2.55351295663786e-15 -0.004098451549409584
60 1.166425121805455 0.024965899940210826 0.03810880511302895 0.1379244582969913 2.886579864025407e-15 -0.0035728229038335083
70 1.4221605999695972 0.026142953885083014 0.04402541298872381 0.14518801265136527 3.497202527569243e-15 -0.0035443783342504146
80 1.6891589581871536 0.027155491373363976 0.04971424460714251 0.15298397646609896 3.941291737419306e-15 -0.0032900983631824403
90 1.9669124762724177 0.02822750820636486 0.05497595001791717 0.14779009495917506 4.496403249731884e-15 -0.0031777143172154066
100 2.254467317868701 0.02916281093481952 0.06081144764732577 0.18471180320690628 4.9404924595819466e-15 -0.0029206194518865613
110 2.5502433494910326 0.029869887407133127 0.06618106423087136 0.1877983252883063 5.495603971894525e-15 -0.002767284787918404
120 2.852818263757065 0.030552263834648312 0.07144867682146605 0.17537877856060602 6.106226635438361e-15 -0.0027268130472161136
130 3.16106538206345 0.03106716917247747 0.07635197127543335 0.2113441489595771 6.6058269965196814e-15 -0.0024448321635325895
140 3.4744727543736413 0.03158832736478903 0.08125707834914839 0.1980188324288542 6.994405055138486e-15 -0.002383349991829492
150 3.7928890742955965 0.032068682158689014 0.08591489017591156 0.22430183684193516 7.93809462606987e-15 -0.0022815781496736366
160 4.116348466249184 0.032571860971549696 0.09020917365305889 0.24248421091500638 8.215650382226158e-15 -0.002135011051906173
170 4.4449011755149295 0.033076675835830155 0.09453389796349604 0.22963449773035283 8.715250743307479e-15 -0.0020478214677219727
180 4.778601360454903 0.0336042576312532 0.09863801925246786 0.2527758418445153 9.2148511043888e-15 -0.0019599583109087054
190 5.117404495161494 0.03409852844415961 0.10247556046476004 0.2634096556273007 9.71445146547012e-15 -0.0018703146896394273
200 5.461324964783977 0.034642156533308224 0.10626925285012692 0.23726555183339737 1.0269562977782698e-14 -0.0017913277348473454
210 5.810309138907461 0.0351306544688427 0.10989758957521852 0.2630303159051235 1.0602629885170245e-14 -0.0017097258049345748
220 6.164378258248695 0.03564089557516083 0.11337393068508211 0.26849178129451656 1.1435297153639112e-14 -0.0016512869188965854
230 6.523529630967388 0.036143292676417714 0.1167034457161319 0.28548545044645623 1.1823875212257917e-14 -0.0015859458501502601
240 6.887778078156933 0.036640517926925346 0.11988585098051363 0.29190903645566413 1.2212453270876722e-14 -0.001521770973370847
250 7.257142895348819 0.03714988421456411 0.12305792823351303 0.29537936544290233 1.2934098236883074e-14 -0.0014689778387596206
260 7.631663520572782 0.03766968446963989 0.12603527227868927 0.3035446282286426 1.3433698597964394e-14 -0.0014100924711101031
270 8.011373380377625 0.03819678454214645 0.1288385300323086 0.3109736597633621 1.404432126150823e-14 -0.001385745989360564
280 8.396313662710083 0.03873527976961343 0.13166842851248767 0.31284347391585043 1.4488410471358293e-14 -0.0013255173715469607
290 8.786543054241191 0.039279374505086236 0.13435539436439584 0.30451750722338866 1.4932499681208355e-14 -0.0012653855953908045
300 9.182080769184795 0.039801331178213904 0.13693887696415605 0.311947270311411 1.559863349598345e-14 -0.0012499473083360311
310 9.582990652190496 0.040332324861090556 0.13939165960311764 0.30050699868455855 1.609823385706477e-14 -0.0012038292542931664
320 9.989316035538135 0.04086418329229577 0.1416984954556427 0.33421268922994807 1.6486811915683575e-14 -0.0011845927767440538
330 10.401093708694276 0.041433201651019436 0.14404764350256005 0.3326649163844272 1.709743457922741e-14 -0.001141984585065947
340 10.818323243074618 0.04197006293395055 0.1462432586609533 0.3232734526876848 1.759703494030873e-14 -0.0011095002131214472
350 11.241021994525486 0.0425101189331625 0.14837004227350864 0.3396653679231396 1.8207657603852567e-14 -0.0010815870407101117
360 11.669212154850065 0.04306776238560783 0.15038675424656656 0.3385186664046007 1.8596235662471372e-14 -0.001055239591628235
370 12.102803717747985 0.04359258781788217 0.15226962088083248 0.3450726885461556 1.9040324872321435e-14 -0.001032004454121338
380 12.541821122381604 0.04414748993408366 0.15414717246085696 0.34727558000371217 1.9539925233402755e-14 -0.0010069644224577757
390 12.986168465292492 0.04466869667306161 0.15583901249964494 0.36175351955502244 2.0095036745715333e-14 -0.0009922565234487654
400 13.435784626209461 0.04519797408954718 0.15759748312272767 0.35418879508290524 2.0594637106796654e-14 -0.0009600709891241801
410 13.89057068026783 0.04571206386345832 0.15917148400057982 0.3694971703831169 2.1094237467877974e-14 -0.0009612400425995077
420 14.350407041836009 0.04620174394888938 0.16074655568790452 0.3553026157212814 2.1649348980190553e-14 -0.0009173157598965581
430 14.815192431378868 0.04670111952298874 0.16220753631178012 0.35765268179535825 2.2093438190040615e-14 -0.0009328671299325441
440 15.284716858537767 0.047148526690800295 0.16360415886888485 0.3679934298628488 2.270406085358445e-14 -0.0008785552869738211
450 15.731797510768903 0.04403850950352909 0.16486730538190425 0.3742970683457606 2.3370194668359545e-14 -0.0009031913532875284
460 16.17584592782292 0.04418081016307533 0.166012722609129 0.3747431598954012 2.3592239273284576e-14 -0.0008466995826900911
470 16.618810090987033 0.044286769488770326 0.16715826408461948 0.38801063023156157 2.4313884239290928e-14 -0.0008635164036568809
480 17.061656539884385 0.04430803183334357 0.168142047838737 0.3829573020678383 2.4702462297909733e-14 -0.0008261604392435473
490 17.504576171532435 0.04426952322819575 0.1692369891052244 0.3937408323402982 2.5368596112684827e-14 -0.0008205649356207755
500 17.94748431159337 0.0442931397400873 0.17014678123033908 0.3773515856557361 2.5701663020072374e-14 -0.0008176900730313837
510 18.39031311564437 0.04425238236693706 0.171136985140837 0.39635399740478483 2.6423307986078726e-14 -0.0007859030254468683
520 18.833262053965377 0.044272753539143735 0.17202397990068335 0.3777762587313336 2.7033930649622562e-14 -0.0008095062883756752
530 19.276031929154225 0.04426494727111359 0.17288065183592585 0.3904253868187426 2.7422508708241367e-14 -0.0007611414670935937
540 19.718995923042193 0.04425117905659541 0.1737070270960716 0.38469796095919206 2.7922109069322687e-14 -0.0007887849565786031
550 20.161745875618198 0.044293576888842334 0.1744615781708153 0.3998890254049188 2.8310687127941492e-14 -0.000743633496208519
560 20.604717187251048 0.04424309262156552 0.17525638508444263 0.4004238299451235 2.8754776337791554e-14 -0.0007569292700777127
570 21.047434391370828 0.044323825129991806 0.17592921560951097 0.4018986918531109 2.942091015256665e-14 -0.0007317488825413244
580 21.49041847272719 0.04423853152994164 0.17672742264699573 0.41251264200018245 2.9976021664879227e-14 -0.0007256631253988837
590 21.933127168938174 0.04434524103014724 0.17739125780192702 0.4085027482847544 3.036459972349803e-14 -0.0007215617610154035
600 22.376103438471304 0.04423769142483886 0.17813649326569952 0.41594157217331573 3.091971123581061e-14 -0.0007025532411022487
610 22.818814501232065 0.044353540584234595 0.1788192123726702 0.3999419936033063 3.141931159689193e-14 -0.0007070281623876095
620 23.26177956548861 0.04423929837805338 0.17949370171345294 0.418724273547026 3.197442310920451e-14 -0.0006864340240438334
630 23.704481946658042 0.044348740548143153 0.18015036679897106 0.40087871043083523 3.236300116782331e-14 -0.000686933919837757
640 24.14744366580703 0.04424317053243291 0.1807727341266691 0.4164870996014821 3.314015728506092e-14 -0.0006729382957313239
650 24.590135966857638 0.044326183494071615 0.1814267338502019 0.4033876602413148 3.3362201889985954e-14 -0.0006664412060873154
660 25.0331085251584 0.04425036189887781 0.18200480484042894 0.4145594406562516 3.397282455352979e-14 -0.0006585018905727499
670 25.475776675935197 0.04429639581036472 0.1826911224324462 0.41682281829110535 3.4583447217073626e-14 -0.0006501957070287281
680 25.918777311969837 0.04426484212104146 0.1832849778218407 0.42612754308110745 3.497202527569243e-14 -0.0006413025990518068
690 26.36141376276938 0.04427492106836464 0.1839594422395576 0.42954271657107246 3.558264793923627e-14 -0.000637544898900359
700 26.804442339525384 0.044285275993663914 0.1845900201624078 0.42592620432539174 3.6137759451548845e-14 -0.0006225109713292171
710 27.247054794021814 0.044262076614273546 0.18522682010334865 0.4328107766513103 3.658184866139891e-14 -0.0006249273302178912
720 27.69010806146061 0.04430238809461341 0.18584614038558978 0.4230004237804259 3.7247982476174e-14 -0.0006058701396280002
730 28.132696350814374 0.044256339838422955 0.18644872285814793 0.43774723236017277 3.780309398848658e-14 -0.0006099095790227099
740 28.57577040682904 0.044315885292497845 0.18707859429312204 0.42189676877194515 3.813616089587413e-14 -0.000593796826474321
750 29.018339789058956 0.04424632789428127 0.187650827264125 0.4348908816314184 3.8746783559417963e-14 -0.0005924013176020945
760 29.461425509924283 0.04432513001494197 0.18832934364671036 0.42153573505788433 3.93574062229618e-14 -0.000584621060280668
770 29.90398253684572 0.044238643678813284 0.18893019037939446 0.43348494845225616 3.9745984281580604e-14 -0.0005742812422939125
780 30.347068332100708 0.04432433454035933 0.18960965717571285 0.43198225526780765 4.0245584642661925e-14 -0.0005746149694955682
790 30.78962791924805 0.044230297322438175 0.1902517517324738 0.4450002518783678 4.08006961549745e-14 -0.0005582579542258211
800 31.232706612153176 0.044324521583426826 0.19090094457147835 0.4447656842611163 4.1244785364824565e-14 -0.0005617247991544054
810 31.67529076199185 0.04423602661208627 0.19153661781911085 0.44320120376410344 4.18554080283684e-14 -0.0005457670492789311
820 32.11833510086065 0.044322485717165606 0.192154402189776 0.45244524670963526 4.2299497238218464e-14 -0.0005467442642148575
830 32.56096003671502 0.044243936632115136 0.19281466079264925 0.44321560969711615 4.296563105299356e-14 -0.0005355456342073068
840 33.003959800568644 0.044318705947615854 0.1934113499306756 0.4586953167726616 4.340972026284362e-14 -0.0005318219049482193
850 33.44663275669053 0.044252481991006516 0.19412071931004835 0.4416460716552796 4.390932062392494e-14 -0.0005249605392357714
860 33.889580434263145 0.04431328460779243 0.19475679977056795 0.4543602355123916 4.4353409833775004e-14 -0.0005186609781396737
870 34.33230704003159 0.0442573435388147 0.19545612318712802 0.43917589341514174 4.5075054799781356e-14 -0.0005127183819429904
880 34.77519789637166 0.0443062626313197 0.19612699314073975 0.45051046646422555 4.54081217071689e-14 -0.0005073893667891232
890 35.21798220407983 0.04425881468498839 0.19679417090070048 0.448763526230921 4.601874437071274e-14 -0.0004997695600276407
900 35.660814747357406 0.04429922616509705 0.1974605363457889 0.45796947097742213 4.679590048795035e-14 -0.0004965564900227684
910 36.10365361117995 0.04425915772052978 0.19809583404750453 0.46480575518520706 4.718447854656915e-14 -0.0004879255194482808
920 36.54643837039965 0.04429965667344796 0.1987987419635597 0.46094199946078174 4.7684078907650473e-14 -0.00048451745952882326
930 36.98932187097136 0.044259021440382046 0.19942356130372557 0.473602087112021 4.8183679268731794e-14 -0.0004780574404839097
940 37.43206310818829 0.044301051460601336 0.20016229075952072 0.4615791507907203 4.879430193227563e-14 -0.0004711233272976079
950 37.874986295428386 0.04425903175728284 0.20083249198138223 0.4727554653260283 4.912736883966318e-14 -0.00046942983104485424
960 38.317690587976124 0.04430344334367214 0.2015459589804341 0.4604821074499772 4.979350265443827e-14 -0.00045792812063999086
970 38.76064629506636 0.044259576288765375 0.20223906880210304 0.47304342715741743 5.029310301551959e-14 -0.0004603033346737926
980 39.203322328630065 0.04430577288620821 0.20292012167961823 0.45840566280056616 5.084821452783217e-14 -0.00044670482529645685
990 39.646302394802866 0.044262001757890676 0.20360988590015786 0.467553207921066 5.134781488891349e-14 -0.00044932819923058963
1000 40.0889601781802 0.04430448691633305 0.2042587343734185 0.46211908299129356 5.1514348342607263e-14 -0.00043790799240780797
1010 40.53195480495349 0.04426546850663042 0.20498916839453712 0.4720767313485026 5.229150445984487e-14 -0.0004366808804432997
1020 40.97459913415329 0.04430196171825804 0.2056351869540978 0.4727526711378687 5.268008251846368e-14 -0.0004304212391998627
1030 41.41760312845505 0.04426927388838339 0.20638717120643738 0.4768862395107104 5.3235194030776256e-14 -0.0004239562771381207
1040 41.86023966999994 0.044298078701026915 0.20707768996785048 0.48208658462069753 5.4012350148013866e-14 -0.00042255619722969176
1050 42.30324628236014 0.04427338543421127 0.2077978185629071 0.47868862504132015 5.434541705540141e-14 -0.00041282177806460305
1060 42.74588165596583 0.04429178106847318 0.20850010382051817 0.48837607459025667 5.490052856771399e-14 -0.0004132647893385435
1070 43.18888594087274 0.04427856743415798 0.20918911129386944 0.48240842881341517 5.545564008002657e-14 -0.0004036858363701244
1080 43.63152455546512 0.04428240934745376 0.20988761701550632 0.48996675821904667 5.5844218138645374e-14 -0.000402783971110229
1090 44.07452270351363 0.044284497847301645 0.21054342149764643 0.4805098674621072 5.645484080218921e-14 -0.0003956323194798503
1100 44.51716781690667 0.044273488593774724 0.21128070035172405 0.487529998916002 5.71209746169643e-14 -0.0003922836137159806
1110 44.96015720852104 0.044290670880267544 0.21193675143274168 0.48211542346321046 5.745404152435185e-14 -0.00038739223960788016
1120 45.40281309668192 0.04426586124984064 0.21268743888494543 0.48531441520026297 5.800915303666443e-14 -0.0003827974816275109
1130 45.845789290351945 0.044297351506347636 0.21338411814857913 0.4919071184911513 5.856426454897701e-14 -0.00037839706077350704
1140 46.28846394390543 0.04426355561676886 0.21410203095205743 0.49326154980779136 5.895284260759581e-14 -0.0003743989744080002
1150 46.73142016937005 0.044303745863153964 0.2148026184753326 0.4940352550741679 5.945244296867713e-14 -0.00036907402594535854
1160 47.17411492044607 0.04426145180380864 0.21548871174204412 0.493698886366729 6.000755448098971e-14 -0.00036629627280223057
1170 47.61704940752829 0.0443086581692998 0.216185210100639 0.5037224228278714 6.045164369083977e-14 -0.00036030885371039767
1180 48.059766319070214 0.044259829812522695 0.21683639864164228 0.5025862646418057 6.100675520315235e-14 -0.00035768371359904105
1190 48.50267709002612 0.04431028481420586 0.21756947086052497 0.5051336380855845 6.161737786669619e-14 -0.00035260291107273216
1200 48.94541801749893 0.04425806955229621 0.21822362785720284 0.49751936966302013 6.217248937900877e-14 -0.000348476809882036
1210 49.38830275766235 0.04431004733693915 0.21896433905206755 0.5055095996681445 6.272760089132134e-14 -0.0003456272216258182
1220 49.83107045626723 0.04425583801733469 0.2196556042480669 0.49721277521875107 6.328271240363392e-14 -0.0003393375749298267
1224 50.0 0.03613416301021033 0.2198656846472436 0.5150563073683456 6.322720125240266e-14 -0.00033954542126130114
