#timestep time dt l2_scalar linf_scalar cons_scalar dsdu_ut 
260 7.120007131444579 0.02738396793384758 0.0026181459096591762 0.009606299334305235 1.2823075934420558e-14 -1.6659542388442157e-5
270 7.393911785522234 0.027393627781372623 0.0026316722027494898 0.009177284094342264 1.3489209749195652e-14 -1.543423123806162e-5
280 7.667895666952797 0.027403536124472123 0.0026542858019431383 0.007512208888808325 1.3988810110276972e-14 -1.3491652915198493e-5
290 7.941957439398718 0.027412128370462894 0.0027292020620362095 0.008149288716238545 1.4654943925052066e-14 -1.3416905034041714e-5
300 8.216092402416717 0.027416106620408102 0.002869503729555237 0.0082891607662392 1.4988010832439613e-14 -1.5128108454254253e-5
310 8.490301194769765 0.027420988622233314 0.0029571950943934285 0.010206330729991886 1.559863349598345e-14 -1.6308435379216654e-5
320 8.76458797324685 0.02743079255416463 0.0030011821799792266 0.010228402047074203 1.582067810090848e-14 -1.549284131490688e-5
330 9.038953134024766 0.027442257822887083 0.0030067585401443724 0.008397528765028417 1.637578961322106e-14 -1.3587206063196583e-5
340 9.313394638589486 0.027451178744371155 0.0030802172679098845 0.008525039697629189 1.7263968032921184e-14 -1.326232458594926e-5
350 9.587906440290235 0.027453987733947575 0.0031968118168794464 0.009148986997574715 1.7486012637846216e-14 -1.4601624586885187e-5
360 9.86248899695018 0.02745732688844479 0.003304625144086425 0.010762667189339603 1.8318679906315083e-14 -1.6000606146508555e-5
370 10.137147311066522 0.02746712079610747 0.003354836826355274 0.011120000751585257 1.8596235662471372e-14 -1.534352938313594e-5
380 10.411883752443211 0.027479695364022585 0.0033679910725339848 0.00891155717479597 1.9040324872321435e-14 -1.3679661936025905e-5
390 10.686694849039283 0.027488888077169763 0.003430366675550639 0.00914090437727788 1.942890293094024e-14 -1.309708502233737e-5
400 10.96157355814685 0.027490805267354843 0.003530426770657534 0.01001438054571746 2.0261570199409107e-14 -1.4278660411216424e-5
410 11.236519856574423 0.027492935774558493 0.0036465599118641803 0.011364661951590471 2.0539125955565396e-14 -1.5647339690341374e-5
420 11.511540291750022 0.02750272029183679 0.0036938101701403533 0.011903292628043627 2.1149748619109232e-14 -1.5128698744842906e-5
430 11.786638082281582 0.02751619221124338 0.003725976183191322 0.009699662171985812 2.1371793224034263e-14 -1.3695393561446653e-5
440 12.061808716965364 0.02752539349121003 0.0037752027783427063 0.00982875771593883 2.2037927038809357e-14 -1.2967764295303358e-5
450 12.337044089615974 0.027526187678737792 0.003880966424671206 0.010727646384546596 2.2648549702353193e-14 -1.4154889739276776e-5
