#timestep time dt l2_scalar linf_scalar cons_scalar dsdu_ut 
1550 42.18990496320496 0.02718257894810571 0.001754988176693724 0.004348051217707427 8.593126210598712e-14 -1.304315571690293e-7
1560 42.461805024985374 0.027183126997545184 0.0017666258615810296 0.0045623427339106515 8.659739592076221e-14 -1.4130723153919778e-7
1570 42.73371276751825 0.02719190818193737 0.0017782108594369844 0.0047369898305804625 8.743006318923108e-14 -1.669446142719055e-7
1580 43.00562728166863 0.02719947194983976 0.001788387945968619 0.004337965070465133 8.765210779415611e-14 -1.7603148894265618e-7
1590 43.27753876996241 0.027197428073498328 0.0017988494344694213 0.004427458885776225 8.804068585277491e-14 -1.6171421623870953e-7
1600 43.549443854490626 0.02718792450539713 0.0018095425170914015 0.004446928348520451 8.876233081878127e-14 -1.3727470114625884e-7
1610 43.82134449741725 0.027182010666788207 0.001821319469820928 0.00454336344553663 8.909539772616881e-14 -1.307597551724037e-7
1620 44.0932502030415 0.02718533353689097 0.0018330446114719196 0.00478573392207482 9.00390872971002e-14 -1.4892820278861103e-7
1630 44.36516378714447 0.027194839493531665 0.00184406203625481 0.0048626492721480785 9.0427665355719e-14 -1.71423605080899e-7
1640 44.637082131972704 0.027200543150341726 0.0018544880045173262 0.004282815599493062 9.10937991704941e-14 -1.7507635413551575e-7
1650 44.90899537695147 0.027195385497586103 0.0018646770269982159 0.004653694018579846 9.164891068280667e-14 -1.5403595754333462e-7
1660 45.18090187922979 0.027186050181728944 0.0018759755448966317 0.004463582790560472 9.209299989265674e-14 -1.3369231628641547e-7
1670 45.45280672551501 0.027182152347639894 0.0018874596727454372 0.0047392088681846856 9.264811140496931e-14 -1.3314301111275184e-7
1680 45.724717293478186 0.027187964051471485 0.0018992479078963312 0.005036001022677428 9.325873406851315e-14 -1.5603928526803507e-7
1690 45.996636673587304 0.027197546251463974 0.0019098148723364857 0.00491705384689578 9.39803790345195e-14 -1.7421827321904313e-7
1700 46.26855730078042 0.027200572712953897 0.0019203570635914474 0.004567828783787808 9.442446824436956e-14 -1.7072414039843564e-7
1710 46.540472179569306 0.027192968642631692 0.0019307494858217626 0.004854939285099724 9.497957975668214e-14 -1.4706692655179487e-7
1720 46.812380085795986 0.027184378458632655 0.0019421574277967244 0.004725789542208481 9.536815781530095e-14 -1.3053954907714274e-7
1730 47.08428933825983 0.027183210313629743 0.001953816275585881 0.005003260739847359 9.614531393253856e-14 -1.386131190594412e-7
1740 47.3562050839232 0.02719088055257185 0.001965169652865137 0.005193302397386579 9.670042544485113e-14 -1.6227417204937866e-7
1750 47.628128797199174 0.027199823474682513 0.0019758834163844914 0.004866430662316068 9.71445146547012e-14 -1.7668311344705423e-7
1760 47.900051298612865 0.027199617084832494 0.001986073046733359 0.004866876791053021 9.797718192317006e-14 -1.645960048767774e-7
1770 48.17196666034937 0.027190625312563922 0.001996976673590256 0.004990489624333239 9.825473767932635e-14 -1.4137369853084923e-7
1780 48.44387716270239 0.02718321209869162 0.0020081867604119434 0.004956975516718365 9.886536034287019e-14 -1.2951082972029182e-7
1790 48.7157899394341 0.02718481614004051 0.002020027845235882 0.005170534265794058 9.96425164601078e-14 -1.4489308575822354e-7
1800 48.98771183942858 0.027194020044054284 0.0020309611184583 0.005336397489842715 9.997558336749535e-14 -1.676052913258496e-7
1810 49.25963810041411 0.02720124099476742 0.002041710009450812 0.004732917268271519 1.0064171718227044e-13 -1.7569955621877034e-7
1820 49.53156218071272 0.027198054387504875 0.002051948856569247 0.005073507081252759 1.0103029524088925e-13 -1.5792509124382126e-7
1830 49.80347759800682 0.027188287332724766 0.0020629782152475572 0.004977911104832811 1.0164091790443308e-13 -1.3533634513714419e-7
1838 50.0 0.006184031260545453 0.0020714620871051443 0.005208311868417859 1.0219602941674566e-13 -1.7478899867882823e-7
