#timestep time dt l2_scalar linf_scalar cons_scalar dsdu_ut 
210 5.725143714290261 0.027173368804697583 0.0002365777376972992 0.000600311214931204 7.993605777301127e-15 -6.66098558688849e-10
220 5.99684651931891 0.027178977334313435 0.0002476453449679172 0.0006271998150245706 8.493206138382448e-15 -5.670516550508658e-10
230 6.268545947972804 0.027174830325504128 0.0002586488998869685 0.0006488901431320748 8.93729534823251e-15 -4.440384433843786e-10
240 6.540238410753921 0.02716440711641416 0.0002695255023462616 0.0006972427596261266 9.103828801926284e-15 -4.2979404063503424e-10
250 6.811928666253355 0.027160520549838207 0.000280362061754775 0.0007025497205672693 9.43689570931383e-15 -5.382545558487448e-10
260 7.083626336938329 0.02716608667390112 0.000291266486133053 0.0007130658497236375 9.880984919163893e-15 -6.523676636092655e-10
270 7.355331400893312 0.027175700227400876 0.000302284806552517 0.000758577375960634 1.0380585280245214e-14 -6.512251996340646e-10
280 7.627040509394968 0.027179754503106696 0.0003133379699530616 0.0007650481172838397 1.0547118733938987e-14 -5.358582327863459e-10
290 7.898743929830888 0.027173254037650852 0.00032432033960944247 0.000810820176516458 1.0880185641326534e-14 -4.2912680514660275e-10
300 8.170440651168736 0.027163476072312842 0.00033520168482620354 0.0008640290924463168 1.149080830487037e-14 -4.4565393071169083e-10
310 8.44213807746385 0.027161411388316462 0.00034605632512050346 0.0008532174875939269 1.1879386363489175e-14 -5.670858140710555e-10
320 8.713841958258692 0.0271685673295645 0.0003569882364324817 0.0008849355793262292 1.2323475573339238e-14 -6.629030646892325e-10
330 8.985555042804835 0.02717795378451216 0.00036800806461502114 0.0009222974722200572 1.2490009027033011e-14 -6.312674661661252e-10
340 9.257267985694908 0.02717968033835034 0.0003790472138821915 0.0009233329849075433 1.326716514427062e-14 -5.059856973514687e-10
350 9.52897546623651 0.0271717381646235 0.0003900088483175524 0.0009607690611073139 1.326716514427062e-14 -4.2059116345943837e-10
360 9.800676522721623 0.027162647568663243 0.00040088515754096283 0.001025049838573877 1.3655743202889425e-14 -4.664095249747686e-10
370 10.072379655528797 0.027162851397720376 0.0004117550417994793 0.0010034094773407887 1.4377388168895777e-14 -5.939985836221628e-10
380 10.34409117168731 0.027171066311152924 0.0004226984522223278 0.0010518661278505759 1.4710455076283324e-14 -6.665973311531515e-10
390 10.615809114741854 0.027179673552525336 0.00043372417311562906 0.0010851377831767595 1.4932499681208355e-14 -6.069661093177636e-10
400 10.887527296391635 0.02717924394991896 0.00044474306606741634 0.00106857503932134 1.5432100042289676e-14 -4.788806718290281e-10
410 11.159236732225558 0.027169769621369494 0.00045568696838197304 0.0011244851251962507 1.5709655798445965e-14 -4.1891011655873785e-10
420 11.430942834308427 0.02716246583505862 0.0004665567723746982 0.0011742153193831095 1.63202784619898e-14 -4.90934719959979e-10
430 11.702651602853905 0.027164409597863075 0.00047743534671443604 0.001159105588103504 1.6431300764452317e-14 -6.176160986717111e-10
440 11.974369183481016 0.02717378564710879 0.0004883925922727508 0.001207645772520194 1.6986412276764895e-14 -6.633433359381146e-10
450 12.246092733518998 0.027180842530979715 0.0004994119588762627 0.0012330014575276937 1.7430501486614958e-14 -5.79517625348084e-10
460 12.517813042599833 0.027178182386374712 0.0005104172837090315 0.001243567017794156 1.7541523789077473e-14 -4.558230685264286e-10
470 12.78952626928055 0.027167892303815395 0.0005213384552595974 0.0012792265881282905 1.815214645262131e-14 -4.2409590622009396e-10
480 13.061235629988772 0.027162393425431943 0.0005322048504834743 0.0013056990413040648 1.865174681370263e-14 -5.178852535099679e-10
490 13.33295082963336 0.027166574900576137 0.0005430928697921048 0.0013139509757345014 1.8984813721090177e-14 -6.366682190131479e-10
500 13.604673785973791 0.027176145641196376 0.0005540588131675088 0.0013572475062717526 1.9317880628477724e-14 -6.533664945879147e-10
510 13.876401219997403 0.0271817132575921 0.0005650732735002662 0.0013603390666215853 1.9761969838327786e-14 -5.5039255138656e-10
520 14.148124268801835 0.02717656384667489 0.0005760560390451675 0.0014087581666016868 2.015054789694659e-14 -4.37917720474615e-10
530 14.419839191144083 0.027166377741792484 0.0005869612341395739 0.0014638836404813338 2.0539125955565396e-14 -4.357391600318117e-10
540 14.6915536249268 0.02716284739888862 0.0005978221283018994 0.0014505648018110495 2.09277040141842e-14 -5.457473292724835e-10
550 14.96327323357187 0.027168733852518584 0.000608721794691194 0.0014810802667478695 2.120525977034049e-14 -6.50130641635617e-10
560 15.235002109272111 0.02717853958215255 0.000619693672783596 0.0015263016895440407 2.1649348980190553e-14 -6.372691881573883e-10
570 15.50673221614058 0.027181763578264465 0.0006307000434668913 0.0015288314617938337 2.2037927038809357e-14 -5.211774451677892e-10
580 15.77845677590098 0.027174852277246416 0.0006416611379844992 0.001556500580893183 2.2426505097428162e-14 -4.2603888009162295e-10
590 16.050174427673383 0.02716508656456263 0.0006525472837081777 0.0016351353120078738 2.2870594307278225e-14 -4.530646111720452e-10
600 16.321892043820473 0.027163718628030027 0.0006634081692902415 0.0016054354633238122 2.3314683517128287e-14 -5.729002333296207e-10
610 16.59361758098847 0.02717112961487622 0.0006743144798067093 0.00166015992926416 2.3703261575747092e-14 -6.572773297852663e-10
620 16.865349775754755 0.027180356095796637 0.0006852939264366903 0.0016956556242959664 2.398081733190338e-14 -6.160034163444021e-10
630 17.137083107575258 0.027181485289467653 0.0006962869959596513 0.001677772950089862 2.4369395390522186e-14 -4.934836624195835e-10
640 17.40880803919496 0.027172621619900444 0.0007072267669291213 0.0017339196649452937 2.481348460037225e-14 -4.2073546556442576e-10
650 17.680528054078852 0.02716437632546155 0.0007180968119971966 0.0017866188054066479 2.5091040356528538e-14 -4.749761404500286e-10
660 17.952249735152897 0.027164845936029258 0.0007289560296767717 0.0017684583759555172 2.5757174171303632e-14 -5.977751271703346e-10
670 18.223979197161523 0.027173671258462043 0.0007398734393950403 0.0018201230540000335 2.5923707624997405e-14 -6.577243554753854e-10
680 18.495715654833973 0.02718176551580117 0.0007508521031753525 0.0018420663307988638 2.6478819137309983e-14 -5.907959911219396e-10
690 18.767449448483482 0.02718044478698821 0.0007618333799446248 0.0018448653780795965 2.6700863742235015e-14 -4.688431646225361e-10
700 19.039175952999614 0.027170481376589024 0.0007727489936195091 0.0018887682963417696 2.6978419498391304e-14 -4.221902227430888e-10
710 19.31089741284207 0.027163753920113776 0.0007836063699397966 0.00191245888696423 2.7533531010703882e-14 -5.001266466936327e-10
720 19.58262313747798 0.027166625926137736 0.0007944684285913115 0.0019256184317044678 2.7977620220553945e-14 -6.189259538907921e-10
730 19.854356731255862 0.0271760135111274 0.0008053937659633966 0.001954933378074619 2.8199664825478976e-14 -6.514798136688629e-10
740 20.126095183997407 0.027182751227881496 0.0008163715435613906 0.0019607437162085795 2.864375403532904e-14 -5.631070331252823e-10
750 20.397830252560084 0.02717888240870108 0.0008273336582373952 0.0020003751675080617 2.90878432451791e-14 -4.4858270049907834e-10
760 20.66955635652357 0.027168508910671588 0.0008382290937921132 0.0020611209691282495 2.964295475749168e-14 -4.3019421532008995e-10
770 20.94128070672805 0.0271637321597382 0.0008490748100706318 0.0020447358439491525 3.008704396734174e-14 -5.269971628560016e-10
780 21.213009187241376 0.027168450963139246 0.0008599430077178098 0.002074364879629975 3.0253577421035516e-14 -6.351377978647222e-10
790 21.4847467737752 0.027178455817163882 0.0008708753325130474 0.0021290748627681433 3.0531133177191805e-14 -6.389399551977315e-10
